日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,801.0,17.86,17.66,18.01,17.5,425902.0,759104719.0,2.86,-1.06,-0.19,4.16
2025-03-19,801.0,17.66,17.53,17.83,17.28,367097.0,645658782.14,3.11,-0.74,-0.13,3.59
2025-03-20,801.0,17.34,17.2,17.69,17.14,348377.0,609076107.69,3.14,-1.88,-0.33,3.41
2025-03-21,801.0,17.03,16.52,17.09,16.52,433747.0,730189241.9,3.31,-3.95,-0.68,4.24
2025-03-24,801.0,16.52,16.21,16.67,15.74,379751.0,617389253.58,5.63,-1.88,-0.31,3.71
2025-03-25,801.0,16.25,16.08,16.57,15.98,295659.0,483789914.16,3.64,-0.8,-0.13,2.89
2025-03-26,801.0,16.16,16.16,16.32,16.0,272074.0,442123593.16,1.99,0.5,0.08,2.66
2025-03-27,801.0,16.16,16.35,16.56,15.92,376432.0,620752868.56,3.96,1.18,0.19,3.68
2025-03-28,801.0,16.3,15.74,16.32,15.71,325727.0,522741968.77,3.73,-3.73,-0.61,3.18
2025-03-31,801.0,16.13,15.84,16.4,15.58,345204.0,554392387.6,5.21,0.64,0.1,3.38
2025-04-01,801.0,15.88,15.98,16.13,15.79,262396.0,422281756.21,2.15,0.88,0.14,2.57
2025-04-02,801.0,15.85,15.73,15.99,15.68,215332.0,342193804.3,1.94,-1.56,-0.25,2.11
2025-04-03,801.0,15.47,15.49,16.08,15.38,253471.0,399680051.3,4.45,-1.53,-0.24,2.48
2025-04-07,801.0,13.99,13.93,14.61,13.93,245948.0,347213060.77,4.39,-10.07,-1.56,2.4
2025-04-08,801.0,13.5,13.66,13.93,13.21,447009.0,608473941.9,5.17,-1.94,-0.27,4.37
2025-04-09,801.0,13.32,14.13,14.25,12.51,466989.0,638733555.4,12.74,3.44,0.47,4.57
2025-04-10,801.0,14.46,14.37,14.85,14.33,414155.0,607338018.23,3.68,1.7,0.24,4.05
2025-04-11,801.0,14.29,14.66,14.88,14.23,310666.0,458568438.98,4.52,2.02,0.29,3.04
2025-04-14,801.0,14.9,14.77,15.01,14.71,281664.0,420755445.8,2.05,0.75,0.11,2.75
2025-04-15,801.0,14.67,14.8,15.1,14.58,282057.0,420448090.8,3.52,0.2,0.03,2.76
2025-04-16,801.0,14.78,14.55,14.98,14.45,222753.0,329656380.0,3.58,-1.69,-0.25,2.18
2025-04-17,801.0,14.54,14.56,14.89,14.46,246763.0,365019038.0,2.96,0.07,0.01,2.41
2025-04-18,801.0,14.43,14.52,14.6,14.37,134099.0,195413255.0,1.58,-0.27,-0.04,1.31
2025-04-21,801.0,14.88,15.0,15.03,14.71,288485.0,432878241.0,2.2,3.31,0.48,2.82
2025-04-22,801.0,15.01,15.12,15.47,14.75,474375.0,722859563.24,4.8,0.8,0.12,4.64
2025-04-23,801.0,15.14,16.03,16.43,15.01,635288.0,993007180.0,9.39,6.02,0.91,6.21
2025-04-24,801.0,15.75,15.36,15.8,15.35,419187.0,655595339.16,2.81,-4.18,-0.67,4.1
2025-04-25,801.0,15.5,15.5,15.79,15.29,288547.0,452245753.5,3.26,0.91,0.14,2.82
2025-04-28,801.0,15.5,14.89,15.5,14.89,254118.0,385870290.8,3.94,-3.94,-0.61,2.48
2025-04-29,801.0,14.88,14.9,15.05,14.76,153703.0,231072684.32,1.95,0.07,0.01,1.5
2025-04-30,801.0,14.58,14.99,15.16,14.5,275410.0,413345131.07,4.43,0.6,0.09,2.69
2025-05-06,801.0,15.05,15.45,15.45,15.01,267851.0,412698335.44,2.94,3.07,0.46,2.62
2025-05-07,801.0,15.72,15.69,16.01,15.51,426073.0,675855067.0,3.24,1.55,0.24,4.17
2025-05-08,801.0,15.6,15.93,15.95,15.5,357769.0,568815991.0,2.87,1.53,0.24,3.5
2025-05-09,801.0,16.1,15.75,16.16,15.46,329157.0,521534416.74,4.39,-1.13,-0.18,3.22
2025-05-12,801.0,15.94,16.44,16.87,15.81,625349.0,1036704727.74,6.73,4.38,0.69,6.11
2025-05-13,801.0,16.45,17.21,17.9,16.13,992373.0,1688438824.78,10.77,4.68,0.77,9.7
2025-05-14,801.0,16.87,16.68,16.87,16.58,548936.0,922658296.25,1.69,-3.08,-0.53,5.37
2025-05-15,801.0,16.63,16.07,16.65,15.88,402529.0,655094824.78,4.62,-3.66,-0.61,3.94
2025-05-16,801.0,15.92,16.01,16.27,15.83,233124.0,378196029.0,2.74,-0.37,-0.06,2.28
2025-05-19,801.0,15.95,16.21,16.35,15.84,228485.0,371192611.76,3.19,1.25,0.2,2.23
2025-05-20,801.0,16.29,16.1,16.3,16.03,189770.0,307676336.4,1.67,-0.68,-0.11,1.86
2025-05-21,801.0,16.1,15.74,16.11,15.65,234317.0,373243170.7,2.86,-2.24,-0.36,2.29
2025-05-22,801.0,15.89,16.13,16.54,15.89,423862.0,692971409.14,4.13,2.48,0.39,4.14
2025-05-23,801.0,15.9,15.6,16.14,15.58,287750.0,458316686.0,3.47,-3.29,-0.53,2.81
2025-05-26,801.0,15.47,15.68,15.85,15.35,158798.0,250525916.0,3.21,0.51,0.08,1.55
2025-05-27,801.0,15.71,15.48,15.75,15.36,152753.0,237749673.0,2.49,-1.28,-0.2,1.49
2025-05-28,801.0,15.53,15.09,15.53,15.0,215579.0,329577019.26,3.42,-2.52,-0.39,2.11
2025-05-29,801.0,15.03,15.77,16.06,15.03,336427.0,528647006.06,6.83,4.51,0.68,3.29
2025-05-30,801.0,15.66,16.25,16.5,15.62,529633.0,862937363.0,5.58,3.04,0.48,5.18
2025-06-03,801.0,16.38,16.45,16.69,16.13,430268.0,711045114.0,3.45,1.23,0.2,4.21
2025-06-04,801.0,16.3,16.05,16.32,16.02,287268.0,465389373.38,1.82,-2.43,-0.4,2.81
2025-06-05,801.0,15.95,16.03,16.05,15.75,208257.0,333960928.32,1.87,-0.12,-0.02,2.04
2025-06-06,801.0,16.1,15.77,16.12,15.77,171201.0,273376994.57,2.18,-1.62,-0.26,1.67
2025-06-09,801.0,15.77,15.79,15.99,15.76,176544.0,281579668.74,1.46,0.13,0.02,1.73
2025-06-10,801.0,15.79,15.49,15.81,15.26,224926.0,350793366.0,3.48,-1.9,-0.3,2.2
